sgg_nm,rd_type,addr,rd_no,rd_nm,lon,lat
오산시,기타,경기도 오산시 누읍동 634,,수목원로 49번길,127.0523662,37.1393876
오산시,기타,경기도 오산시 누읍동 634,,수목원로 49번길,127.0523662,37.1393876
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.064692,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.064692,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.0646641,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.0646641,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.0646641,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.064692,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.064692,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.064692,37.15701715
오산시,기타,경기도 오산시 궐동 90-3,,청학로,127.064692,37.15701715
오산시,기타,경기도 오산시 궐동 728,,궐동로,127.0604479,37.1570217
오산시,기타,경기도 오산시 궐동 714,,대호로,127.0541564,37.16207958
오산시,기타,경기도 오산시 궐동 714,,대호로,127.054139,37.16207958
오산시,기타,경기도 오산시 궐동 714,,대호로,127.054139,37.16207958
오산시,기타,경기도 오산시 궐동 714,,대호로,127.054139,37.16207958
오산시,기타,경기도 오산시 궐동 716,,궐리사로,127.0559923,37.16062113
오산시,기타,경기도 오산시 궐동 716,,궐리사로,127.0559923,37.16062113
오산시,기타,경기도 오산시 궐동 718,,궐리사로,127.0571133,37.16042089
오산시,기타,경기도 오산시 궐동 718,,궐리사로,127.0571133,37.16042089
오산시,기타,경기도 오산시 궐동 719,,궐리사로,127.059346,37.15960726
오산시,기타,경기도 오산시 궐동 719,,궐리사로,127.059346,37.15960726
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 오산동 890,,오산로,127.0736985,37.15130161
오산시,기타,경기도 오산시 오산동 890,,오산로,127.0736985,37.15130161
오산시,기타,경기도 오산시 오산동 890,,오산로,127.0736985,37.15130161
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,시도,경기도 오산시 금암동 545,,수목원로,127.0498999,37.17490418
오산시,시도,경기도 오산시 금암동 545,,수목원로,127.0498999,37.17490418
오산시,시도,경기도 오산시 금암동 545,,수목원로,127.0498999,37.17490418
오산시,시도,경기도 오산시 금암동 545,,수목원로,127.0498999,37.17490418
오산시,시도,경기도 오산시 금암동 545,,수목원로,127.0498999,37.17490418
오산시,시도,경기도 오산시 금암동 545,,수목원로,127.0498999,37.17490418
오산시,기타,경기도 오산시 금암동 545,,문헌공로,127.0498999,37.17490418
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,일반국도,경기도 오산시 오산동 890,1번,경기대로,127.0736985,37.15130161
오산시,기타,경기도 오산시 오산동 816-49,,오산천로,127.0680422,37.15461671
오산시,일반국도,경기도 오산시 오산동 890,1번,경기대로,127.0736985,37.15130161
오산시,일반국도,경기도 오산시 오산동 890,1번,경기대로,127.0736985,37.15130161
오산시,일반국도,경기도 오산시 오산동 890,1번,경기대로,127.0736985,37.15130161
오산시,일반국도,경기도 오산시 오산동 120-3,1번,경기대로,127.073411,37.15440369
오산시,일반국도,경기도 오산시 오산동 120-3,1번,경기대로,127.073411,37.15440369
오산시,일반국도,경기도 오산시 오산동 120-3,1번,경기대로,127.073411,37.15440369
오산시,일반국도,경기도 오산시 오산동 120-3,1번,경기대로,127.073411,37.15440369
오산시,일반국도,경기도 오산시 오산동 63-6,1번,경기대로,127.0729273,37.15553644
오산시,일반국도,경기도 오산시 오산동 63-6,1번,경기대로,127.0729273,37.15553644
오산시,일반국도,경기도 오산시 오산동 63-6,1번,경기대로,127.0729273,37.15553644
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 613-2,,청학로,127.0610939,37.16995124
오산시,기타,경기도 오산시 수청동 542,,청학로 173번길,127.0607283,37.16341322
오산시,기타,경기도 오산시 수청동 542,,청학로 173번길,127.0607283,37.16341322
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,시도,경기도 오산시 누읍동 326-5,,수목원로,127.054502,37.13899235
오산시,지방도,경기도 오산시 가장동 산 69-2,310번,가장로,127.0276837,37.161374
오산시,지방도,경기도 오산시 가장동 산 69-2,310번,가장로,127.0276837,37.161374
오산시,지방도,경기도 오산시 가장동 산 69-2,310번,가장로,127.0276837,37.161374
오산시,기타,경기도 오산시 오산동 937,,운암로,127.0745862,37.15127166
오산시,기타,경기도 오산시 오산동 937,,운암로,127.0745862,37.15127166
오산시,기타,경기도 오산시 오산동 937,,운암로,127.0745862,37.15127166
오산시,기타,경기도 오산시 오산동 938,,운암로,127.076336,37.15100607
오산시,기타,경기도 오산시 오산동 938,,운암로,127.076336,37.15100607
오산시,기타,경기도 오산시 오산동 938,,운암로,127.076336,37.15100607
오산시,기타,경기도 오산시 오산동 938,,운암로,127.076336,37.15100607
오산시,기타,경기도 오산시 오산동 938,,운암로,127.0763989,37.15100607
오산시,기타,경기도 오산시 오산동 938,,운암로,127.0763989,37.15100607
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 891,,수청로,127.0542826,37.17552108
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 876,,수청로,127.0578375,37.17419517
오산시,기타,경기도 오산시 내삼미동 331-5,,북삼미로,127.063086,37.18560693
오산시,기타,경기도 오산시 내삼미동 331-5,,북삼미로,127.063086,37.18560693
오산시,기타,경기도 오산시 내삼미동 331-5,,북삼미로,127.063086,37.18560693
오산시,기타,경기도 오산시 내삼미동 331-5,,북삼미로,127.063086,37.18560693
오산시,기타,경기도 오산시 금암동 504,,수청로,127.0525422,37.17746817
오산시,기타,경기도 오산시 금암동 504,,수청로,127.0525422,37.17746817
오산시,기타,경기도 오산시 금암동 504,,수청로,127.0525422,37.17746817
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.0523573,37.16985654
오산시,지방도,경기도 오산시 청학동 188-18,310번,가장로,127.0584005,37.15146311
오산시,지방도,경기도 오산시 청학동 188-18,310번,가장로,127.0584005,37.15146311
오산시,지방도,경기도 오산시 청학동 188-18,310번,가장로,127.0584005,37.15146311
오산시,지방도,경기도 오산시 청학동 188-18,310번,가장로,127.0584005,37.15146311
오산시,기타,경기도 오산시 청학동 269-14,,대호로,127.0576485,37.15490409
오산시,기타,경기도 오산시 청학동 269-14,,대호로,127.0576485,37.15490409
오산시,기타,경기도 오산시 청학동 269-14,,대호로,127.0576485,37.15490409
오산시,기타,경기도 오산시 청학동 269-14,,대호로,127.0576485,37.15490409
오산시,기타,경기도 오산시 청학동 52-2,,대호로,127.0582091,37.1539386
오산시,기타,경기도 오산시 청학동 4-6,,청학로,127.064724,37.15487158
오산시,기타,경기도 오산시 청학동 4-6,,청학로,127.064724,37.15487158
오산시,기타,경기도 오산시 청학동 4-6,,청학로,127.064724,37.15487158
오산시,기타,경기도 오산시 청학동 8-1,,청학로,127.0639805,37.15390303
오산시,기타,경기도 오산시 청학동 8-1,,청학로,127.0639805,37.15390303
오산시,기타,경기도 오산시 청학동 8-1,,청학로,127.0639805,37.15390303
오산시,기타,경기도 오산시 청학동 10-2,,청학로,127.063253,37.153226
오산시,기타,경기도 오산시 청학동 10-2,,청학로,127.063253,37.153226
오산시,기타,경기도 오산시 청학동 10-2,,청학로,127.063253,37.153226
오산시,기타,경기도 오산시 청학동 10-2,,청학로,127.063253,37.153226
오산시,기타,경기도 오산시 수청동 542,,청학로 173번길,127.0607283,37.16341322
오산시,기타,경기도 오산시 수청동 542,,청학로 173번길,127.0607283,37.16341322
오산시,기타,경기도 오산시 수청동 337-5,,청학로,127.0625444,37.16715223
오산시,기타,경기도 오산시 수청동 337-5,,청학로,127.0625444,37.16715223
오산시,기타,경기도 오산시 수청동 337-5,,청학로,127.0625444,37.16715223
오산시,기타,경기도 오산시 수청동 555,,청학로,127.0639978,37.1641046
